FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.8750510,8750510,POINT (16.338127708112673 48.240648558025796),Flotowgasse,Flotowgasse,N35,,13,https://anachb.vor.at?P=SQ&input=Wien%20Flotowgasse&start=1,
OEFFHALTESTOGD.8750511,8750511,POINT (16.338127708112673 48.240648558025796),Flotowgasse,Flotowgasse,N35,,12,https://anachb.vor.at?P=SQ&input=Wien%20Flotowgasse&start=1,
OEFFHALTESTOGD.8750512,8750512,POINT (16.338945105765912 48.240917855692956),Flotowgasse,Flotowgasse,"N35, 35A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Flotowgasse&start=1,
OEFFHALTESTOGD.8750513,8750513,POINT (16.338945105765912 48.240917855692956),Flotowgasse,Flotowgasse,N35,,10,https://anachb.vor.at?P=SQ&input=Wien%20Flotowgasse&start=1,
OEFFHALTESTOGD.8750514,8750514,POINT (16.338945105765912 48.240917855692956),Flotowgasse,Flotowgasse,N35,,11,https://anachb.vor.at?P=SQ&input=Wien%20Flotowgasse&start=1,
OEFFHALTESTOGD.8750515,8750515,POINT (16.338945105765912 48.240917855692956),Flotowgasse,Flotowgasse,N35,,13,https://anachb.vor.at?P=SQ&input=Wien%20Flotowgasse&start=1,
OEFFHALTESTOGD.8750516,8750516,POINT (16.338945105765912 48.240917855692956),Flotowgasse,Flotowgasse,N35,,12,https://anachb.vor.at?P=SQ&input=Wien%20Flotowgasse&start=1,
OEFFHALTESTOGD.8750517,8750517,POINT (16.504607029073142 48.21559241517814),Flugfeldstraße,Flugfeldstraße,"26A, 550, N26",,3,https://anachb.vor.at?P=SQ&input=Wien%20Flugfeldstraße&start=1,
OEFFHALTESTOGD.8750518,8750518,POINT (16.504566660327992 48.215592474354104),Flugfeldstraße,Flugfeldstraße,"26A, 550, N26",,2,https://anachb.vor.at?P=SQ&input=Wien%20Flugfeldstraße&start=1,
OEFFHALTESTOGD.8750519,8750519,POINT (16.504566660327992 48.215592474354104),Flugfeldstraße,Flugfeldstraße,N26,,10,https://anachb.vor.at?P=SQ&input=Wien%20Flugfeldstraße&start=1,
OEFFHALTESTOGD.8750520,8750520,POINT (16.504566660327992 48.215592474354104),Flugfeldstraße,Flugfeldstraße,N26,,11,https://anachb.vor.at?P=SQ&input=Wien%20Flugfeldstraße&start=1,
OEFFHALTESTOGD.8750521,8750521,POINT (16.50463402926875 48.21568221465259),Flugfeldstraße,Flugfeldstraße,"552, 26A, 550, N26",,3,https://anachb.vor.at?P=SQ&input=Wien%20Flugfeldstraße&start=1,
OEFFHALTESTOGD.8750522,8750522,POINT (16.504593660453057 48.21568227383814),Flugfeldstraße,Flugfeldstraße,"552, 26A, 550, N26",,2,https://anachb.vor.at?P=SQ&input=Wien%20Flugfeldstraße&start=1,
OEFFHALTESTOGD.8750523,8750523,POINT (16.504593660453057 48.21568227383814),Flugfeldstraße,Flugfeldstraße,N26,,10,https://anachb.vor.at?P=SQ&input=Wien%20Flugfeldstraße&start=1,
OEFFHALTESTOGD.8750524,8750524,POINT (16.504593660453057 48.21568227383814),Flugfeldstraße,Flugfeldstraße,N26,,11,https://anachb.vor.at?P=SQ&input=Wien%20Flugfeldstraße&start=1,
OEFFHALTESTOGD.8750525,8750525,POINT (16.278902047013695 48.203685670814195),"Baumgartner Friedhof, 5. Tor","Baumgartner Friedhof, 5. Tor",47A,,2,"https://anachb.vor.at?P=SQ&input=Wien%20Baumgartner%20Friedhof,%205.%20Tor&start=1",
OEFFHALTESTOGD.8750526,8750526,POINT (16.278767247399053 48.20368567117556),"Baumgartner Friedhof, 5. Tor","Baumgartner Friedhof, 5. Tor",47A,,2,"https://anachb.vor.at?P=SQ&input=Wien%20Baumgartner%20Friedhof,%205.%20Tor&start=1",
OEFFHALTESTOGD.8750527,8750527,POINT (16.290571094527746 48.20675694915091),Flötzersteigbrücke,Flötzersteigbrücke,51A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Flötzersteigbrücke&start=1,
OEFFHALTESTOGD.8750528,8750528,POINT (16.29067889305944 48.206738949627244),Flötzersteigbrücke,Flötzersteigbrücke,51A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Flötzersteigbrücke&start=1,
OEFFHALTESTOGD.8750529,8750529,POINT (16.38341149649575 48.174963342728354),Gellertplatz,Gellertplatz,N6,,11,https://anachb.vor.at?P=SQ&input=Wien%20Gellertplatz&start=1,
OEFFHALTESTOGD.8750530,8750530,POINT (16.38341149649575 48.174963342728354),Gellertplatz,Gellertplatz,N6,,10,https://anachb.vor.at?P=SQ&input=Wien%20Gellertplatz&start=1,
OEFFHALTESTOGD.8750531,8750531,POINT (16.295907017632956 48.1705003190851),Atzgersdorfer Straße,Atzgersdorfer Straße,62,,1,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorfer%20Straße&start=1,
OEFFHALTESTOGD.8750532,8750532,POINT (16.297667708014462 48.17049431767661),Atzgersdorfer Straße,Atzgersdorfer Straße,"56A, 58B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorfer%20Straße&start=1,
OEFFHALTESTOGD.8750533,8750533,POINT (16.296023715918725 48.17002702143562),Atzgersdorfer Straße,Atzgersdorfer Straße,58A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorfer%20Straße&start=1,
OEFFHALTESTOGD.8750534,8750534,POINT (16.29605971533706 48.16952982302986),Atzgersdorfer Straße,Atzgersdorfer Straße,"58A, 58B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorfer%20Straße&start=1,
OEFFHALTESTOGD.8750535,8750535,POINT (16.296895112015896 48.17054831778281),Atzgersdorfer Straße,Atzgersdorfer Straße,62,,1,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorfer%20Straße&start=1,
OEFFHALTESTOGD.8750536,8750536,POINT (16.297155610855327 48.170380518684766),Atzgersdorfer Straße,Atzgersdorfer Straße,58B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorfer%20Straße&start=1,
OEFFHALTESTOGD.8750537,8750537,POINT (16.296122616072235 48.17046441853461),Atzgersdorfer Straße,Atzgersdorfer Straße,N62,,11,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorfer%20Straße&start=1,
OEFFHALTESTOGD.8750538,8750538,POINT (16.296122616072235 48.17046441853461),Atzgersdorfer Straße,Atzgersdorfer Straße,N62,,10,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorfer%20Straße&start=1,
OEFFHALTESTOGD.8750539,8750539,POINT (16.29658071384397 48.1705423178852),Atzgersdorfer Straße,Atzgersdorfer Straße,N62,,11,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorfer%20Straße&start=1,
OEFFHALTESTOGD.8750540,8750540,POINT (16.29658071384397 48.1705423178852),Atzgersdorfer Straße,Atzgersdorfer Straße,N62,,10,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorfer%20Straße&start=1,
OEFFHALTESTOGD.8750541,8750541,POINT (16.51799637694393 48.20291912622088),Auernheimergasse,Auernheimergasse,88B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Auernheimergasse&start=1,
OEFFHALTESTOGD.8750542,8750542,POINT (16.35698320104633 48.22984849772877),Augasse,Augasse,"33, 1, D, 31",,1,https://anachb.vor.at?P=SQ&input=Wien%20Augasse&start=1,
OEFFHALTESTOGD.8750543,8750543,POINT (16.35728860073794 48.23001609639012),Augasse,Augasse,D,,1,https://anachb.vor.at?P=SQ&input=Wien%20Augasse&start=1,
OEFFHALTESTOGD.8750544,8750544,POINT (16.357432399522793 48.229956196990926),Augasse,Augasse,D,,1,https://anachb.vor.at?P=SQ&input=Wien%20Augasse&start=1,
OEFFHALTESTOGD.8750545,8750545,POINT (16.39848522917418 48.251835166564454),Broßmannplatz,Broßmannplatz,33A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Broßmannplatz&start=1,
OEFFHALTESTOGD.8750546,8750546,POINT (16.39815283062704 48.25211626610132),Broßmannplatz,Broßmannplatz,33A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Broßmannplatz&start=1,
OEFFHALTESTOGD.8750547,8750547,POINT (16.336313099959003 48.2284123173037),Aumannplatz,Aumannplatz,"40, 41",,1,https://anachb.vor.at?P=SQ&input=Wien%20Aumannplatz&start=1,
OEFFHALTESTOGD.8750548,8750548,POINT (16.33683409712218 48.22799341870629),Aumannplatz,Aumannplatz,N41,,11,https://anachb.vor.at?P=SQ&input=Wien%20Aumannplatz&start=1,
OEFFHALTESTOGD.8750549,8750549,POINT (16.33683409712218 48.22799341870629),Aumannplatz,Aumannplatz,N41,,10,https://anachb.vor.at?P=SQ&input=Wien%20Aumannplatz&start=1,
OEFFHALTESTOGD.8750550,8750550,POINT (16.336825097882066 48.2279815190365),Aumannplatz,Aumannplatz,"40, 41",,1,https://anachb.vor.at?P=SQ&input=Wien%20Aumannplatz&start=1,
OEFFHALTESTOGD.8750551,8750551,POINT (16.336286101211055 48.22841231736219),Aumannplatz,Aumannplatz,N41,,11,https://anachb.vor.at?P=SQ&input=Wien%20Aumannplatz&start=1,
OEFFHALTESTOGD.8750552,8750552,POINT (16.336286101211055 48.22841231736219),Aumannplatz,Aumannplatz,N41,,10,https://anachb.vor.at?P=SQ&input=Wien%20Aumannplatz&start=1,
OEFFHALTESTOGD.8750553,8750553,POINT (16.387786317052342 48.27790174915529),Autokaderstraße,Autokaderstraße,N20,,11,https://anachb.vor.at?P=SQ&input=Wien%20Autokaderstraße&start=1,
OEFFHALTESTOGD.8750554,8750554,POINT (16.387786317052342 48.27790174915529),Autokaderstraße,Autokaderstraße,N20,,10,https://anachb.vor.at?P=SQ&input=Wien%20Autokaderstraße&start=1,
OEFFHALTESTOGD.8750555,8750555,POINT (16.388168132538986 48.27733373373106),Autokaderstraße,Autokaderstraße,850,,3,https://anachb.vor.at?P=SQ&input=Wien%20Autokaderstraße&start=1,
OEFFHALTESTOGD.8750556,8750556,POINT (16.38810081547389 48.27714245286702),Autokaderstraße,Autokaderstraße,26,,1,https://anachb.vor.at?P=SQ&input=Wien%20Autokaderstraße&start=1,
OEFFHALTESTOGD.8750557,8750557,POINT (16.388226514817696 48.277118552579765),Autokaderstraße,Autokaderstraße,N20,,11,https://anachb.vor.at?P=SQ&input=Wien%20Autokaderstraße&start=1,
OEFFHALTESTOGD.8750558,8750558,POINT (16.388226514817696 48.277118552579765),Autokaderstraße,Autokaderstraße,N20,,10,https://anachb.vor.at?P=SQ&input=Wien%20Autokaderstraße&start=1,
OEFFHALTESTOGD.8750559,8750559,POINT (16.388060332912975 48.2773158332704),Autokaderstraße,Autokaderstraße,850,,3,https://anachb.vor.at?P=SQ&input=Wien%20Autokaderstraße&start=1,
OEFFHALTESTOGD.8750560,8750560,POINT (16.38820861484991 48.277160452214105),Autokaderstraße,Autokaderstraße,26,,1,https://anachb.vor.at?P=SQ&input=Wien%20Autokaderstraße&start=1,
OEFFHALTESTOGD.8750561,8750561,POINT (16.337867123954403 48.17847365498269),Aßmayergasse,Aßmayergasse,"18, 62",,1,https://anachb.vor.at?P=SQ&input=Wien%20Aßmayergasse&start=1,
OEFFHALTESTOGD.8750562,8750562,POINT (16.337516725651053 48.1789349529837),Aßmayergasse,Aßmayergasse,59A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Aßmayergasse&start=1,
OEFFHALTESTOGD.8750563,8750563,POINT (16.33793892357635 48.178809153223696),Aßmayergasse,Aßmayergasse,N8,,11,https://anachb.vor.at?P=SQ&input=Wien%20Aßmayergasse&start=1,
OEFFHALTESTOGD.8750564,8750564,POINT (16.33793892357635 48.178809153223696),Aßmayergasse,Aßmayergasse,N8,,10,https://anachb.vor.at?P=SQ&input=Wien%20Aßmayergasse&start=1,
OEFFHALTESTOGD.8750565,8750565,POINT (16.30334500552402 48.18791913138376),Hietzing,Hietzing,"N54, 56A, 56B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750566,8750566,POINT (16.30334500552402 48.18791913138376),Hietzing,Hietzing,N54,,10,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750567,8750567,POINT (16.30334500552402 48.18791913138376),Hietzing,Hietzing,N54,,11,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750568,8750568,POINT (16.30334500552402 48.18791913138376),Hietzing,Hietzing,N54,,13,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750569,8750569,POINT (16.30334500552402 48.18791913138376),Hietzing,Hietzing,N54,,12,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750570,8750570,POINT (16.302249110918922 48.18847612890843),Hietzing U (Hadikgasse),Hietzing U (Hadikgasse),"N54, N60, 51A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750571,8750571,POINT (16.302249110918922 48.18847612890843),Hietzing U (Hadikgasse),Hietzing U (Hadikgasse),"N54, N60",,10,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750572,8750572,POINT (16.302249110918922 48.18847612890843),Hietzing U (Hadikgasse),Hietzing U (Hadikgasse),"N54, N60",,11,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750573,8750573,POINT (16.302249110918922 48.18847612890843),Hietzing U (Hadikgasse),Hietzing U (Hadikgasse),"N54, N60",,13,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750574,8750574,POINT (16.302249110918922 48.18847612890843),Hietzing U (Hadikgasse),Hietzing U (Hadikgasse),"N54, N60",,12,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750575,8750575,POINT (16.30405470185882 48.187631632046),Hietzing,Hietzing,60,,1,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750576,8750576,POINT (16.30451279915308 48.1872843338541),Hietzing,Hietzing,N60,,11,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750577,8750577,POINT (16.30451279915308 48.1872843338541),Hietzing,Hietzing,N60,,10,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750578,8750578,POINT (16.303964802358156 48.18839822859545),Hietzing U (Nisselgasse),Hietzing U (Nisselgasse),"N54, 51A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750579,8750579,POINT (16.303964802358156 48.18839822859545),Hietzing U (Nisselgasse),Hietzing U (Nisselgasse),N54,,10,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750580,8750580,POINT (16.303964802358156 48.18839822859545),Hietzing U (Nisselgasse),Hietzing U (Nisselgasse),N54,,11,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750581,8750581,POINT (16.303964802358156 48.18839822859545),Hietzing U (Nisselgasse),Hietzing U (Nisselgasse),N54,,13,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750582,8750582,POINT (16.303964802358156 48.18839822859545),Hietzing U (Nisselgasse),Hietzing U (Nisselgasse),N54,,12,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750583,8750583,POINT (16.304081600812264 48.18762573189048),Hietzing,Hietzing,"60, 49, 10",,1,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750584,8750584,POINT (16.303515704223802 48.18779933181937),Hietzing,Hietzing,"58A, N60, 58B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750585,8750585,POINT (16.303515704223802 48.18779933181937),Hietzing,Hietzing,N60,,10,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750586,8750586,POINT (16.303515704223802 48.18779933181937),Hietzing,Hietzing,N60,,11,https://anachb.vor.at?P=SQ&input=Wien%20Hietzing&start=1,
OEFFHALTESTOGD.8750587,8750587,POINT (16.273691841513386 48.253121238624935),Obere Waldandacht,Obere Waldandacht,43A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Obere%20Waldandacht&start=1,
OEFFHALTESTOGD.8750588,8750588,POINT (16.273584042011567 48.25313913845191),Obere Waldandacht,Obere Waldandacht,43A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Obere%20Waldandacht&start=1,
OEFFHALTESTOGD.8750589,8750589,POINT (16.407558141828858 48.22135640649326),Hillerstraße,Hillerstraße,11B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Hillerstraße&start=1,
OEFFHALTESTOGD.8750590,8750590,POINT (16.40801623968887 48.22087760916022),Hillerstraße,Hillerstraße,11A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Hillerstraße&start=1,
OEFFHALTESTOGD.8750591,8750591,POINT (16.407360442634275 48.220817809477),Hillerstraße,Hillerstraße,11B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Hillerstraße&start=1,
OEFFHALTESTOGD.8750592,8750592,POINT (16.38227055835933 48.14347979396757),Himberger Straße,Himberger Straße,"67A, N67, 67B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750593,8750593,POINT (16.38227055835933 48.14347979396757),Himberger Straße,Himberger Straße,N67,,10,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750594,8750594,POINT (16.38227055835933 48.14347979396757),Himberger Straße,Himberger Straße,N67,,11,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750595,8750595,POINT (16.382117858073272 48.14338389428152),Himberger Straße,Himberger Straße,"N67, N17",,2,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750596,8750596,POINT (16.382117858073272 48.14338389428152),Himberger Straße,Himberger Straße,"N67, N17",,10,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750597,8750597,POINT (16.382117858073272 48.14338389428152),Himberger Straße,Himberger Straße,"N67, N17",,11,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750598,8750598,POINT (16.382117858073272 48.14338389428152),Himberger Straße,Himberger Straße,"N67, N17",,13,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750599,8750599,POINT (16.382117858073272 48.14338389428152),Himberger Straße,Himberger Straße,"N67, N17",,12,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750600,8750600,POINT (16.38254005477813 48.14266459738472),Himberger Straße,Himberger Straße,16A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750601,8750601,POINT (16.383061053567243 48.14312619490633),Himberger Straße,Himberger Straße,"N17, 17A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750602,8750602,POINT (16.383061053567243 48.14312619490633),Himberger Straße,Himberger Straße,N17,,10,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750603,8750603,POINT (16.383061053567243 48.14312619490633),Himberger Straße,Himberger Straße,N17,,11,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750604,8750604,POINT (16.383061053567243 48.14312619490633),Himberger Straße,Himberger Straße,N17,,13,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750605,8750605,POINT (16.383061053567243 48.14312619490633),Himberger Straße,Himberger Straße,N17,,12,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750606,8750606,POINT (16.382674756553364 48.14359969280167),Himberger Straße,Himberger Straße,"67A, 16A, N17, 67B, 17A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750607,8750607,POINT (16.382674756553364 48.14359969280167),Himberger Straße,Himberger Straße,N17,,10,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750608,8750608,POINT (16.382674756553364 48.14359969280167),Himberger Straße,Himberger Straße,N17,,11,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750609,8750609,POINT (16.382674756553364 48.14359969280167),Himberger Straße,Himberger Straße,N17,,13,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750610,8750610,POINT (16.382674756553364 48.14359969280167),Himberger Straße,Himberger Straße,N17,,12,https://anachb.vor.at?P=SQ&input=Wien%20Himberger%20Straße&start=1,
OEFFHALTESTOGD.8750611,8750611,POINT (16.29632029968562 48.23060253141434),Himmelmutterweg,Himmelmutterweg,43,,1,https://anachb.vor.at?P=SQ&input=Wien%20Himmelmutterweg&start=1,
OEFFHALTESTOGD.8750612,8750612,POINT (16.295772301667718 48.23065643180446),Himmelmutterweg,Himmelmutterweg,43,,1,https://anachb.vor.at?P=SQ&input=Wien%20Himmelmutterweg&start=1,
OEFFHALTESTOGD.8750613,8750613,POINT (16.29634719863474 48.230602531712776),Himmelmutterweg,Himmelmutterweg,N43,,11,https://anachb.vor.at?P=SQ&input=Wien%20Himmelmutterweg&start=1,
OEFFHALTESTOGD.8750614,8750614,POINT (16.29634719863474 48.230602531712776),Himmelmutterweg,Himmelmutterweg,N43,,10,https://anachb.vor.at?P=SQ&input=Wien%20Himmelmutterweg&start=1,
OEFFHALTESTOGD.8750615,8750615,POINT (16.295772302426915 48.230674331754905),Himmelmutterweg,Himmelmutterweg,N43,,11,https://anachb.vor.at?P=SQ&input=Wien%20Himmelmutterweg&start=1,
OEFFHALTESTOGD.8750616,8750616,POINT (16.295772302426915 48.230674331754905),Himmelmutterweg,Himmelmutterweg,N43,,10,https://anachb.vor.at?P=SQ&input=Wien%20Himmelmutterweg&start=1,
OEFFHALTESTOGD.8750617,8750617,POINT (16.337615634287072 48.25719427908547),Himmelstraße,Himmelstraße,38A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Himmelstraße&start=1,
OEFFHALTESTOGD.8750618,8750618,POINT (16.386852029388308 48.21114496791021),Hintere Zollamtsstraße,Hintere Zollamtsstraße,N29,,11,https://anachb.vor.at?P=SQ&input=Wien%20Hintere%20Zollamtsstraße&start=1,
OEFFHALTESTOGD.8750619,8750619,POINT (16.386852029388308 48.21114496791021),Hintere Zollamtsstraße,Hintere Zollamtsstraße,N29,,10,https://anachb.vor.at?P=SQ&input=Wien%20Hintere%20Zollamtsstraße&start=1,
OEFFHALTESTOGD.8750620,8750620,POINT (16.36571473873691 48.21507176226763),Börse,Börse,3A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Börse&start=1,
OEFFHALTESTOGD.8750621,8750621,POINT (16.297982151643065 48.20251216440074),Burgersteingasse,Burgersteingasse,51A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Burgersteingasse&start=1,
OEFFHALTESTOGD.8750622,8750622,POINT (16.337175459973555 48.20200324237383),Burggasse-Stadthalle,Burggasse-Stadthalle,18,,1,https://anachb.vor.at?P=SQ&input=Wien%20Burggasse-Stadthalle&start=1,
OEFFHALTESTOGD.8750623,8750623,POINT (16.337588657982646 48.20212294230329),Burggasse-Stadthalle,Burggasse-Stadthalle,"6, 18",,1,https://anachb.vor.at?P=SQ&input=Wien%20Burggasse-Stadthalle&start=1,
OEFFHALTESTOGD.8750624,8750624,POINT (16.337193362769373 48.20411663260952),Burggasse-Stadthalle,Burggasse-Stadthalle,48A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Burggasse-Stadthalle&start=1,
OEFFHALTESTOGD.8750625,8750625,POINT (16.33706766017602 48.20199124286851),Burggasse-Stadthalle,Burggasse-Stadthalle,6,,1,https://anachb.vor.at?P=SQ&input=Wien%20Burggasse-Stadthalle&start=1,
OEFFHALTESTOGD.8750626,8750626,POINT (16.24950930663194 48.21473663698608),"Hüttelbergstraße, Campingplatz","Hüttelbergstraße, Campingplatz","43B, 52B, 52A",,2,"https://anachb.vor.at?P=SQ&input=Wien%20Hüttelbergstraße,%20Campingplatz&start=1",
OEFFHALTESTOGD.8750627,8750627,POINT (16.249671004547274 48.2142637386027),"Hüttelbergstraße, Campingplatz","Hüttelbergstraße, Campingplatz","43B, 52B, 52A",,2,"https://anachb.vor.at?P=SQ&input=Wien%20Hüttelbergstraße,%20Campingplatz&start=1",
OEFFHALTESTOGD.8750628,8750628,POINT (16.364079831011818 48.203805317599816),Burgring,Burgring,"1, D, 71, 2",,1,https://anachb.vor.at?P=SQ&input=Wien%20Burgring&start=1,
OEFFHALTESTOGD.8750629,8750629,POINT (16.363415133575888 48.20403881667304),Burgring,Burgring,"1, D, 71, 2",,1,https://anachb.vor.at?P=SQ&input=Wien%20Burgring&start=1,
OEFFHALTESTOGD.8750630,8750630,POINT (16.36400793111881 48.203757417622946),Burgring,Burgring,"N60, N66, N25, N38",,2,https://anachb.vor.at?P=SQ&input=Wien%20Burgring&start=1,
OEFFHALTESTOGD.8750631,8750631,POINT (16.36400793111881 48.203757417622946),Burgring,Burgring,"N60, N66, N25, N38",,10,https://anachb.vor.at?P=SQ&input=Wien%20Burgring&start=1,
OEFFHALTESTOGD.8750632,8750632,POINT (16.36400793111881 48.203757417622946),Burgring,Burgring,"N60, N66, N25, N38",,11,https://anachb.vor.at?P=SQ&input=Wien%20Burgring&start=1,
OEFFHALTESTOGD.8750633,8750633,POINT (16.36393613094716 48.20356581908267),Burgring,Burgring,57A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Burgring&start=1,
OEFFHALTESTOGD.8750634,8750634,POINT (16.361667946244243 48.26978239547937),Burgstall,Burgstall,400,,3,https://anachb.vor.at?P=SQ&input=Wien%20Burgstall&start=1,
OEFFHALTESTOGD.8750635,8750635,POINT (16.3610571499808 48.27012319409936),Burgstall,Burgstall,400,,3,https://anachb.vor.at?P=SQ&input=Wien%20Burgstall&start=1,
OEFFHALTESTOGD.8750636,8750636,POINT (16.36068425571541 48.210246988430406),Rathausplatz/Burgtheater,Rathausplatz/Burgtheater,"1, D, 71, 2",,1,https://anachb.vor.at?P=SQ&input=Wien%20Rathausplatz/Burgtheater&start=1,
OEFFHALTESTOGD.8750637,8750637,POINT (16.360585457557086 48.21062418685235),Rathausplatz/Burgtheater,Rathausplatz/Burgtheater,"1, D, 71, 2",,1,https://anachb.vor.at?P=SQ&input=Wien%20Rathausplatz/Burgtheater&start=1,
OEFFHALTESTOGD.8750638,8750638,POINT (16.360639356633744 48.21019908870624),Rathausplatz/Burgtheater,Rathausplatz/Burgtheater,"N60, N66, N25, N38",,2,https://anachb.vor.at?P=SQ&input=Wien%20Rathausplatz/Burgtheater&start=1,
OEFFHALTESTOGD.8750639,8750639,POINT (16.360639356633744 48.21019908870624),Rathausplatz/Burgtheater,Rathausplatz/Burgtheater,"N60, N66, N25, N38",,10,https://anachb.vor.at?P=SQ&input=Wien%20Rathausplatz/Burgtheater&start=1,
