FID,OBJECTID,SHAPE,TEXT13ID,F_TYP,T_TEXT,T_LANG,O,P,O_UEREG,O_REGION,O_LOKAL,P_WLD,P_WAS,P_WIE,P_WGT,P_LW,P_PK,P_GPK,P_GST,P_SGR,P_AGR,P_RGR,P_URB,Q_MOB,Q_SPI,Q_GRI,Q_HUN,Q_BAB,Q_WC,Q_SPO,Q_TRB,UMFANG,FLAECHE,SE_ANNO_CAD_DATA
OEFFGRUENFLOGD.2266,2266,"POLYGON ((16.346318884068786 48.2236696879741, 16.346613352176732 48.223730853408036, 16.345574490814343 48.22381629006975, 16.34575117951793 48.22352753304265, 16.346318884068786 48.2236696879741))",Vilma-Degisc*,L,Vilma-Degischer-Park,Vilma-Degischer-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,180.42066293,1147.39849065,
OEFFGRUENFLOGD.2267,2267,"POLYGON ((16.306142540231118 48.248818926099304, 16.305988483514025 48.24861794559437, 16.30582619221602 48.248454622276455, 16.305630927157743 48.248267401596934, 16.305378550938247 48.247891309948926, 16.305862981166577 48.24771775860775, 16.30584414477513 48.24769358466396, 16.306306882998616 48.24753801197773, 16.306662996473552 48.24735093431987, 16.30679160457674 48.247290825653536, 16.30693450588563 48.24724111830342, 16.30713852080471 48.247194799475224, 16.307658228685888 48.24699764248472, 16.307657516969016 48.24709150796011, 16.307678510533265 48.24719446183864, 16.30765454513075 48.24732782383234, 16.30748097050736 48.247537029955765, 16.306688886939938 48.248370698122635, 16.306341442788156 48.24877718216464, 16.306217801031227 48.24873660380209, 16.306142540231118 48.248818926099304))",Ottingerwiese,L,Ottingerwiese,Ottingerwiese,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.41706162,14786.95409808,
OEFFGRUENFLOGD.2268,2268,"POLYGON ((16.360165243862507 48.25671679666987, 16.36042353511324 48.25701520073885, 16.360191650005543 48.2573429357432, 16.359858879849615 48.25727140656093, 16.359885608022324 48.257201313298324, 16.360123305063915 48.25670337156347, 16.360165243862507 48.25671679666987))",Park Hammers*,L,Park Hammerschmidt,Parkanlage Hammerschmidtgasse,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.20047226,1614.38647793,
OEFFGRUENFLOGD.2269,2269,"POLYGON ((16.307871793943004 48.20135969598527, 16.30733081551088 48.20144949398942, 16.306775885774147 48.20146677831816, 16.306776518487275 48.20082854269273, 16.307587853603806 48.20079530345996, 16.307871793943004 48.20135969598527))",Ordeltpark,L,Ordeltpark,Ordeltpark,1,100000000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,12,1,280.3357144,4989.25072704,
OEFFGRUENFLOGD.2270,2270,"POLYGON ((16.36073953139031 48.21208093084259, 16.35898088077472 48.21231483599052, 16.358698832495193 48.21136156806907, 16.3586367309115 48.21136970561643, 16.35857909348777 48.21137725769937, 16.35840230489094 48.21140042354203, 16.358342160835083 48.211408304244245, 16.35818407102938 48.21142901908218, 16.358183680198763 48.211427558666294, 16.358342698326073 48.21140665119499, 16.358238961606567 48.211102027551064, 16.35830798350013 48.2110952693307, 16.358213121763818 48.21077631150867, 16.358343359520667 48.21075998620395, 16.35830926991844 48.210648420804894, 16.358186028072705 48.21066249643133, 16.358086996744582 48.210343257797476, 16.35801796454095 48.210355074548254, 16.357935234182936 48.21004876033875, 16.35778292300987 48.21006896991225, 16.357782258785154 48.21006366226645, 16.357939671769923 48.21004285817312, 16.357999779278927 48.21003491383501, 16.358105262019727 48.210020973114986, 16.35823549078534 48.21000376120502, 16.358295880738446 48.20999577978554, 16.358289763980334 48.209973593908636, 16.358279090994873 48.209934874961306, 16.358277745590286 48.20993505508489, 16.358276532671503 48.20993046880045, 16.358271063185825 48.20991157699696, 16.358263878345852 48.20988676441854, 16.35825567480867 48.20985843390647, 16.35824419283563 48.20981877982118, 16.358243518269713 48.209814553159376, 16.358228787437238 48.20976348016625, 16.35821452151733 48.20971401506076, 16.358211720081 48.20970430297211, 16.358209605866655 48.20969697394223, 16.358209022402576 48.20969495059037, 16.358207137223104 48.209691443615526, 16.358203209459028 48.20967822440553, 16.358197705203075 48.20965969952596, 16.35818409594639 48.20961338729642, 16.35818382638658 48.20961230816732, 16.35818247916891 48.20960826149797, 16.358184510678658 48.20960789958127, 16.358018494164057 48.20904516279357, 16.35977366947273 48.20880818109423, 16.36016823696499 48.21015201660154, 16.360168188536704 48.210152036396686, 16.36016909687492 48.21015518651498, 16.36017067636313 48.210160672019796, 16.36017296559381 48.21016471846779, 16.36018944324386 48.21022081262986, 16.360212903103914 48.21030067877679, 16.360233069367514 48.210369326626484, 16.360278616163455 48.21052438183232, 16.36029973540294 48.21059627420376, 16.360301655828636 48.21060281543297, 16.360320930174193 48.21066843005445, 16.360338592751283 48.210728555579585, 16.360339940210757 48.210732692154544, 16.360341362035918 48.210737595831425, 16.360341962161062 48.21073766045547, 16.36073953139031 48.21208093084259))",Rathauspark,R,Rathauspark,Rathauspark,10,110000,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1139.6101522,53116.73522178,
OEFFGRUENFLOGD.2271,2271,"POLYGON ((16.325344454317364 48.23437542435315, 16.325373588119817 48.23442235954077, 16.32466897076693 48.23461339608896, 16.324219752727817 48.23473532014663, 16.323955887891092 48.23437528667939, 16.323776874165304 48.234091906577746, 16.324210911834 48.233992097697026, 16.325006411768907 48.2338189600499, 16.325344454317364 48.23437542435315))",Albert-Dub-P*,L,Albert-Dub-Park,Albert-Dub-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12,1,339.96916629,7175.26391678,
OEFFGRUENFLOGD.2272,2272,"POLYGON ((16.239635101625122 48.21395335880995, 16.23969380185226 48.2140048381605, 16.23963094107412 48.21416047970768, 16.239569690958795 48.21424501987396, 16.23944860689327 48.21437841100419, 16.23929612251097 48.214465404106114, 16.239216572720423 48.21447067637741, 16.239110917448297 48.214348055412515, 16.239089344366725 48.21430054249564, 16.23929899914224 48.21393986819148, 16.239367520618444 48.21392193949454, 16.239635101625122 48.21395335880995))",Edenstraße,L,Edenstraße,Edenstraße,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,163.6964733,1690.88699325,
OEFFGRUENFLOGD.2273,2273,"POLYGON ((16.320973220973265 48.252361178086666, 16.32072231611312 48.252475525555624, 16.320671010723455 48.25247551870556, 16.320624429922773 48.25243729175899, 16.32058528037601 48.25236112656917, 16.320387973377983 48.251976925078985, 16.320484663899677 48.25195810933655, 16.32104387769538 48.252036029816345, 16.322007827876998 48.25180429843975, 16.322024128819024 48.25182678320076, 16.321775079627056 48.2520167319706, 16.321512727293435 48.25214850389632, 16.32124577108964 48.252242492782784, 16.321227771042746 48.25221039675953, 16.321157605337532 48.2522389857774, 16.321084911020815 48.25216478319867, 16.321020404958908 48.2521797932763, 16.320980433207392 48.25213246810875, 16.32075255887633 48.25221078417954, 16.320869939213402 48.25234500928012, 16.320995321975477 48.25230380495423, 16.321037388051998 48.252331967874476, 16.320973220973265 48.252361178086666))",Blindengarten,L,Blindengarten,Blindengarten,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,377.36380032,3016.31655855,
OEFFGRUENFLOGD.2274,2274,"POLYGON ((16.36079752088264 48.247255630908505, 16.36090265227417 48.247477345189075, 16.36146583420998 48.24819863806599, 16.36129323634688 48.24824532786637, 16.361155376436145 48.24828695120143, 16.360299111532196 48.24735690964808, 16.360309984738603 48.24703343666928, 16.360694385100945 48.24697911474382, 16.36079752088264 48.247255630908505))",Park Püchlga*,L,Park Püchlgasse,Parkanlage Püchlgasse,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,359.63388745,4642.36646009,
OEFFGRUENFLOGD.2275,2275,"POLYGON ((16.326326709726832 48.244988512011844, 16.326330160406965 48.24499639567198, 16.32577224580178 48.245093865845405, 16.32546858217618 48.24441963580962, 16.325055157330226 48.243555695344305, 16.32507455242753 48.24352084885095, 16.32561129761352 48.24336857783086, 16.325616912273972 48.24336689213009, 16.325617612037806 48.24336857840393, 16.326009480015777 48.24425919128791, 16.326326709726832 48.244988512011844))",Raimund-Zode*,L,Raimund-Zoder-Park,Raimund-Zoder-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,458.6612498,8179.52101798,
OEFFGRUENFLOGD.2276,2276,"POLYGON ((16.337932979139467 48.243127626666194, 16.33660870763467 48.24323078104613, 16.33659914497261 48.24290028384759, 16.33789715442705 48.24280190804296, 16.337932979139467 48.243127626666194))",Park In-der-*,L,Park In-der-Krim,Parkanlage In-der-Krim,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,0,269.12791447,3571.90573247,
OEFFGRUENFLOGD.2277,2277,"POLYGON ((16.318660067751548 48.241554723000135, 16.318603547898338 48.241480521158415, 16.319938433707843 48.241172987396595, 16.320004768846808 48.24110787025668, 16.320418387810225 48.24099083673569, 16.321170458672526 48.240889134334125, 16.321535589337955 48.240833603486614, 16.321574208860735 48.240901214178564, 16.321725272017403 48.24135145143911, 16.320660839878084 48.241492955623556, 16.320480957313535 48.241100561356646, 16.318660067751548 48.241554723000135))",Dr.-Meißner-*,L,Dr.-Meißner-Park,Dr.-Meißner-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,571.04584945,6149.35017297,
OEFFGRUENFLOGD.2278,2278,"POLYGON ((16.356958101715 48.245108443701035, 16.35694243826731 48.24585712366363, 16.356346370868252 48.24584374074505, 16.35626543694163 48.2458086251857, 16.35616597523329 48.245221279579994, 16.35612773897516 48.2450880756874, 16.356858150241056 48.24505590784244, 16.356958101715 48.245108443701035))",Setagayapark,L,Setagayapark,Setagayapark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.34367208,4770.86686256,
OEFFGRUENFLOGD.2279,2279,"POLYGON ((16.3440893170035 48.24572834135891, 16.343577288953213 48.24583657401981, 16.343452313847358 48.24564969434772, 16.343188979675585 48.24583210222541, 16.343120710837933 48.245794729246796, 16.343156251650246 48.245760441692624, 16.343414199901904 48.24557803243408, 16.3445363073151 48.24478459472836, 16.344953467317612 48.245052108485005, 16.34506978302331 48.24497509493691, 16.34536478377863 48.244998395971706, 16.34548625569698 48.24514227597342, 16.345505008030443 48.24534461960746, 16.345507235463423 48.24537637772361, 16.34525984304022 48.24543625780109, 16.344824966468167 48.245523694130846, 16.3440893170035 48.24572834135891))",Strauss-Lann*,L,Strauss-Lanner-Park,Strauss-Lanner-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,485.36812834,9354.50455206,
OEFFGRUENFLOGD.2280,2280,"POLYGON ((16.349564586104165 48.24591499655668, 16.348953188652462 48.245972959986545, 16.34808260797547 48.24605539716814, 16.348061355714933 48.24557145722932, 16.348085888583483 48.245564888788294, 16.34810148487865 48.245596735383955, 16.349076242585333 48.24540516559657, 16.349089175597786 48.24543448169731, 16.349363829933143 48.2453805814433, 16.349301379002693 48.24528557905598, 16.349475397341678 48.245245581758496, 16.349564586104165 48.24591499655668))",Saarpark,L,Saarpark,Saarpark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,370.7546954,6371.74812222,
OEFFGRUENFLOGD.2281,2281,"POLYGON ((16.33868810279098 48.23700301174243, 16.337872714049347 48.23699796892106, 16.337874029577065 48.236135190250515, 16.338689269616815 48.2361329261462, 16.33868810279098 48.23700301174243))",Linneplatz,L,Linneplatz,Linneplatz,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.82072184,5835.07406249,
OEFFGRUENFLOGD.2282,2282,"MULTIPOLYGON (((16.334491079886526 48.236994880955194, 16.333454511839136 48.23700048293464, 16.33212356034364 48.23662694961618, 16.33156437699823 48.23638945380229, 16.33114102488654 48.236177817295776, 16.330370523665646 48.23575538512951, 16.329868579697457 48.23543273055487, 16.329240393234638 48.23496420940542, 16.328752866270857 48.23455695863642, 16.329286602967727 48.23437572382745, 16.33004440622159 48.23411833738462, 16.330914954515187 48.233970554880294, 16.332123763899236 48.23396666801788, 16.33767418884836 48.23394845583889, 16.337675642725742 48.2343759112769, 16.337680982811005 48.23594380758204, 16.33761204720703 48.23599214663133, 16.334498380089475 48.235977532923776, 16.334491079886526 48.236994880955194), (16.331677734750624 48.23469537652595, 16.332123674295573 48.23513774245324, 16.332429092785556 48.23544099018227, 16.332626040435084 48.23535499936887, 16.332123694315378 48.23487609888287, 16.33185166138841 48.23461669307271, 16.331677734750624 48.23469537652595)))",Türkenschanz*,R,Türkenschanzpark,Türkenschanzpark,10,1000110000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,12345,1,2009.95603353,153529.84588138,
OEFFGRUENFLOGD.2283,2283,"POLYGON ((16.348705763698355 48.24288918993211, 16.348901991221393 48.24336833340813, 16.34891914087658 48.243410205263636, 16.348908387262306 48.243425382359604, 16.34871754002574 48.243368353876555, 16.348714618218267 48.243367510643566, 16.348267714974092 48.24323378630929, 16.348043424708347 48.24316664299172, 16.347918070522418 48.243129277884776, 16.34768930068376 48.243080682652185, 16.347710578708917 48.24304639421761, 16.348611378506714 48.242868965756074, 16.348705763698355 48.24288918993211))",Richard-Eybn*,L,Richard-Eybner-Park,Richard-Eybner-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.59410884,2637.77800786,
OEFFGRUENFLOGD.2284,2284,"POLYGON ((16.30201036429221 48.23506533396371, 16.302043935161723 48.23519007868064, 16.302031253325573 48.23523243259476, 16.301973059054546 48.2352938384734, 16.30195225746044 48.23540058081559, 16.301870220329544 48.23548554157969, 16.30181013136274 48.23556133582497, 16.301759710985433 48.23567238600786, 16.301729571384502 48.23581199542241, 16.301706642298768 48.23601906447556, 16.301263682640318 48.23602440813427, 16.301393604814276 48.235434978901615, 16.301382435467207 48.23519834547444, 16.301411262480944 48.235167440260895, 16.30169690316983 48.23498288610122, 16.301918274975076 48.23492334103064, 16.30201036429221 48.23506533396371))",Hans-Bock-Pa*,L,Hans-Bock-Park,Hans-Bock-Park,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,305.39258822,4201.7739165,
OEFFGRUENFLOGD.2285,2285,"POLYGON ((16.310370516190954 48.24134279252812, 16.310434092742227 48.24130785223001, 16.310328775846212 48.24111078934187, 16.310191268950064 48.24094222732467, 16.310705368405635 48.24049996991494, 16.311231088935582 48.240785166695474, 16.311254733985304 48.240887963226726, 16.310232055995034 48.2414886587892, 16.31011997500927 48.241495355929445, 16.310112449179005 48.24148461913878, 16.3101752571259 48.24145010238744, 16.310225000909906 48.24143600245796, 16.310281364800993 48.24142123040563, 16.310325994232702 48.24139573589591, 16.310382569057616 48.24136285168705, 16.310370516190954 48.24134279252812))",Pötzleinsdor*,L,Pötzleinsdorf Straßenbah.,Pötzleinsdorf Straßenbahnschleife,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,312.57646005,3969.39973665,
OEFFGRUENFLOGD.2286,2286,"POLYGON ((16.283165735584205 48.22565699239505, 16.283327161817507 48.22601117181149, 16.28255557175186 48.22611142626606, 16.282525597316322 48.226073753502185, 16.28256343720785 48.22592285526737, 16.282722972484205 48.22575037330729, 16.282972084790604 48.225633015554315, 16.28302875832763 48.225620676121814, 16.283165735584205 48.22565699239505))",Park Röntgen*,L,Park Röntgengasse,Parkanlage Röntgengasse,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,0,181.90052897,2068.83170733,
OEFFGRUENFLOGD.2287,2287,"POLYGON ((16.336433569250865 48.228215800549364, 16.336373001914886 48.228365131916284, 16.335178317020123 48.2287102410038, 16.335066202617043 48.228434825030895, 16.33507882818406 48.228414069858246, 16.33623369379291 48.22817263394224, 16.336376230931158 48.22816004322292, 16.336433569250865 48.228215800549364))",Norbert-Lieb*,L,Norbert-Liebermann-Park,Norbert-Liebermann-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,256.24203893,2854.50440297,
OEFFGRUENFLOGD.2288,2288,"POLYGON ((16.334480975503325 48.2328526994492, 16.334487274781107 48.23374948352983, 16.333847874380208 48.233742166136075, 16.333842797557438 48.23284987861167, 16.334480975503325 48.2328526994492))",Joseph-Kainz*,L,Joseph-Kainz-Park,Joseph-Kainz-Park,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,293.8572137,4720.04809597,
OEFFGRUENFLOGD.2374,2374,"POLYGON ((16.360988373117127 48.20559690511059, 16.360985482530825 48.20559539308448, 16.35911012546502 48.2044766945237, 16.35910566067145 48.204474562236115, 16.359125363272504 48.20445981665806, 16.35914997469685 48.204441397274515, 16.3591805035989 48.20441855204931, 16.359178215917172 48.20441720353205, 16.359184402487198 48.20441279562773, 16.35918561361517 48.204413514838684, 16.359214528484024 48.20439156565012, 16.35932037022979 48.204311415015475, 16.359349150613294 48.20428982554719, 16.35935242644185 48.20428672403376, 16.359355024768934 48.20428482954273, 16.359727492666938 48.20401317189229, 16.359763104596208 48.203986433213856, 16.359789894715057 48.204002349217774, 16.359791586549655 48.20400107903087, 16.35980292909759 48.20399255474731, 16.35984386660281 48.2039617949903, 16.359854205869567 48.203954024538035, 16.359887386182027 48.20392909215553, 16.359902491605354 48.203917741423474, 16.359907857579596 48.20391370956516, 16.359914834689594 48.20390846688963, 16.35989167517409 48.2038945079779, 16.36052123623696 48.20342082790004, 16.362393773318292 48.204543999986974, 16.361774072485158 48.205010943133814, 16.36177256793608 48.20501005674267, 16.361650123358412 48.20510202227036, 16.361649846318624 48.205102230074516, 16.361552831201973 48.20517509640793, 16.36151522092525 48.20520334333506, 16.361505640156437 48.20521054000209, 16.36149972298408 48.20521539763019, 16.361497704411388 48.205214318895166, 16.361440494140133 48.20525740888395, 16.361394986756423 48.205291682946765, 16.36135670391564 48.20532051632517, 16.36134840611196 48.20532676661386, 16.361295614817358 48.20536652808014, 16.36128880710952 48.205371655688204, 16.361273394948682 48.20538326387181, 16.361242584054477 48.20540646943798, 16.361243929859278 48.20540736846124, 16.361237743434465 48.20541195633923, 16.36107447604904 48.205534748916136, 16.36106842408668 48.205539246823804, 16.36106654009081 48.2055382579838, 16.360988373117127 48.20559690511059))",Maria-Theres*,R,Maria-Theresien-Platz,Maria-Theresien-Platz,10,100100,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,694.85456941,29400.32223297,
OEFFGRUENFLOGD.2375,2375,"POLYGON ((16.355607600992947 48.20663205411895, 16.355520430694337 48.206658486378345, 16.35511839843811 48.20662005125691, 16.35495680763295 48.20659619025886, 16.354645484451513 48.20659961347351, 16.3547250111888 48.20626769559139, 16.354564635762852 48.20625282702338, 16.35467510545155 48.20591893736022, 16.355764245278987 48.20606714325072, 16.356002526575335 48.2061039175299, 16.356209113082315 48.20559745300348, 16.35665363455083 48.20562632145647, 16.356556869238556 48.20588011462985, 16.35592270795863 48.20635489773677, 16.35579761943705 48.20643979242434, 16.355711241684897 48.20643025197397, 16.3556432391454 48.2065896110357, 16.355607600992947 48.20663205411895))",Weghuberpark,L,Weghuberpark,Weghuberpark,1,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,123,1,496.03388404,8102.63328066,
