FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
,,POINT (16.52830483920482 48.366496572735656),,,"530, 531",,,,
,,POINT (16.371665657341392 48.02144427056072),,,"210, 263, 329",,,,
,,POINT (16.348848423254918 48.00058509253868),,,"210, 263, 329",,,,
,,POINT (16.582301513131963 48.01301970619017),,,"227, 248",,,,
,,POINT (16.52408206046927 48.04287161995559),,,227,,,,
,,POINT (16.30279221284524 48.07643367554179),,,219,,,,
,,POINT (16.28044266372221 48.279187129776844),,,401,,,,
,,POINT (16.258802437737813 48.31018110280299),,,142,,,,
,,POINT (16.202577386905197 48.38930768041305),,,"825, 840",,,,
,,POINT (16.46389545764332 48.13700562940513),,,266,,,,
,,POINT (16.297020797419453 48.08856820881935),,,2,,,,
,,POINT (16.31341508311582 48.207666930226445),,,"12A, 48A",,,,
,,POINT (16.287265296217434 48.19688379882199),,,"47A, 49, N49",,,,
,,POINT (16.398907420597396 48.24681639106934),,,20A,,,,
,,POINT (16.401368730653868 48.19068595723394),,,"18, 74A",,,,
,,POINT (16.293005434104508 48.172657010584324),,,"56A, 56B",,,,
,,POINT (16.260747077989723 48.16251977930837),,,56A,,,,
,,POINT (16.43966384771593 48.266379971878486),,,"28A, 29A, N25",,,,
,,POINT (16.353659481926993 48.20412262204753),,,"13A, 48A, N71",,,,
,,POINT (16.339160711801746 48.246218230404644),,,39A,,,,
,,POINT (16.35748623219711 48.18221132486003),,,"14A, N62",,,,
,,POINT (16.301054383433332 48.2362750021378),,,42A,,,,
,,POINT (16.297784502245225 48.2378724959429),,,42A,,,,
,,POINT (16.31653224696475 48.19267409975113),,,"10, 10A, 52, 60",,,,
,,POINT (16.271939986011724 48.13605259863494),,,"60A, N61",,,,
,,POINT (16.288379213707174 48.213341919453136),,,"46A, 46B",,,,
,,POINT (16.311070541103632 48.24106147270067),,,"41, 41A, N41",,,,
,,POINT (16.30744136548837 48.2453448542571),,,41A,,,,
,,POINT (16.373521046190774 48.176059644004745),,,"11, 120, 200, 210, 6, N6, N65, N66, N67, N68",,,,
,,POINT (16.364295445098673 48.21546086188534),,,40A,,,,
,,POINT (16.400443533920367 48.26230161608352),,,"2, 26, 30, 31, 33, 501, 502, N31",,,,
,,POINT (16.28518124754684 48.22576726209011),,,44A,,,,
,,POINT (16.288522903806975 48.20646955207772),,,"48A, N46",,,,
,,POINT (16.324046688364717 48.250555123811445),,,"39A, 39B, 415",,,,
,,POINT (16.25927386702832 48.1492759428566),,,"60A, N61",,,,
,,POINT (16.353695372185804 48.19761435299942),,,"13A, 14A, 57A, N71",,,,
,,POINT (16.3050112094608 48.12592003678696),,,"268, 270",,,,
,,POINT (16.351826892390434 48.205338018154215),,,"13A, 48A, N71",,,,
,,POINT (16.295942985935213 48.2200636825386),,,"46A, 46B",,,,
,,POINT (16.471984835655075 48.1550111832253),,,"79A, 79B",,,,
,,POINT (16.249680008848227 48.217400223697865),,,52B,,,,
,,POINT (16.319110364648612 48.21434749514934),,,"10A, 33, 44",,,,
,,POINT (16.43545468440981 48.03888362499684),,,226,,,,
,,POINT (16.43309219134574 48.03695553601006),,,221,,,,
,,POINT (16.29592002069457 48.01923925482386),,,"301, 303, 329",,,,
,,POINT (16.18152912024382 48.03842137532022),,,308,,,,
,,POINT (16.48138528332815 48.003013251549866),,,"222, 226",,,,
,,POINT (16.512431762138128 48.38694499068237),,,514,,,,
,,POINT (16.579885784955394 48.31941074713981),,,"520, 521",,,,
,,POINT (16.321665689254566 48.06200292598187),,,"263, 301",,,,
,,POINT (16.556511650691178 48.29655677861424),,,"520, 521",,,,
,,POINT (16.290233967583326 48.11941978195721),,,269,,,,
,,POINT (16.29566864234104 48.07447699126339),,,"259, 3",,,,
,,POINT (16.284085053540185 48.08396563932718),,,1,,,,
,,POINT (16.285993813811313 48.08548384840893),,,"207, 214, 216, 217, 259, 261, 262, 263, 264, 265, 268, 269, 270",,,,
,,POINT (16.294123576703104 48.086552035390945),,,"1, 2, 207, 214, 215, 216, 217, 259, 261, 262, 263, 264, 265, 269, 270, 303, 329",,,,
,,POINT (16.295138657157388 48.07965666707317),,,259,,,,
,,POINT (16.301377577560558 48.0898223009139),,,2,,,,
,,POINT (16.482877088340107 48.28654569776292),,,"25B, 511",,,,
,,POINT (16.414582839726794 48.17170443895095),,,15A,,,,
,,POINT (16.419604406701055 48.16627646183636),,,72A,,,,
,,POINT (16.49425413312019 48.231942802573215),,,97A,,,,
,,POINT (16.405276327322195 48.202452198195054),,,80A,,,,
,,POINT (16.40560872546742 48.20279949608518),,,80A,,,,
,,POINT (16.43985234530281 48.19332682032026),,,77A,,,,
,,POINT (16.29588005117814 48.19439280477397),,,"52, 60",,,,
,,POINT (16.409139098685326 48.19551252916745),,,"77A, 80A",,,,
,,POINT (16.455905261965253 48.26148828519025),,,25A,,,,
,,POINT (16.263001829524793 48.13578890493505),,,"60A, N61",,,,
,,POINT (16.37626989375149 48.22011753166647),,,5A,,,,
,,POINT (16.4905842736099 48.158582700353215),,,"279, 76A, 76B",,,,
,,POINT (16.476521447085407 48.25159582005222),,,"24A, N24",,,,
,,POINT (16.280824305951302 48.1814446764149),,,54A,,,,
,,POINT (16.319029562473645 48.21182740736893),,,"10A, 46, N46",,,,
,,POINT (16.37421273214271 48.16850527924144),,,"65A, 66A, N66",,,,
,,POINT (16.504719390359867 48.23805786696852),,,"95A, 97A",,,,
,,POINT (16.334794836635783 48.17680246489422),,,"59A, N8",,,,
,,POINT (16.334273836213736 48.17543067156442),,,9A,,,,
,,POINT (16.323763540501893 48.1414838397949),,,"64A, N64",,,,
,,POINT (16.453286725843174 48.28295914320822),,,"32A, 510",,,,
,,POINT (16.44960364219195 48.282116250917646),,,"32A, 510",,,,
,,POINT (16.370498081939335 48.16864906894544),,,"11, 120, 200, 210, 65A, 66A, N65, N66, O",,,,
,,POINT (16.36889018320158 48.16549158606004),,,"120, 15A, 200, 210, 66A, N66",,,,
,,POINT (16.34838630946742 48.205541519197794),,,48A,,,,
,,POINT (16.490319562946457 48.23979896753467),,,"95A, 97A",,,,
,,POINT (16.323961134156587 48.137887056772875),,,"64A, N64",,,,
,,POINT (16.411290780228367 48.35109685912118),,,"501, 853",,,,
,,POINT (16.301696317457523 48.07653577602147),,,"214, 219, 3",,,,
,,POINT (16.293404852851236 48.07379279718895),,,"259, 263",,,,
,,POINT (16.293144373734428 48.08276535474966),,,"207, 216, 259, 261, 262, 263, 264, 265, 268, 269, 270",,,,
,,POINT (16.298381539666444 48.07915256666763),,,219,,,,
,,POINT (16.30406782072842 48.08341354095132),,,"2, 214, 219",,,,
,,POINT (16.38318275227595 48.36654451260812),,,857,,,,
,,POINT (16.381161438397918 48.35597996484509),,,857,,,,
,,POINT (16.212836022551315 48.38300190027631),,,"1, 104, 105, 140, 3, 825, 826, 827, 828, 829, 830, 831, 840, 841, 893, R 21170, R 21222, R4, REX 2213, REX3, S3, S4, SV903",,,,
,,POINT (16.21249472183632 48.381784806627344),,,140,,,,
,,POINT (16.22374597428288 48.38742852883105),,,1,,,,
,,POINT (16.39257899333437 48.36068953129588),,,857,,,,
,,POINT (16.19283062898065 48.38622350394411),,,"825, 841",,,,
,,POINT (16.223638167869638 48.38250665240261),,,1,,,,
,,POINT (16.223188981996255 48.39041121512274),,,1,,,,
,,POINT (16.223301379344683 48.386468073301856),,,"830, 831",,,,
,,POINT (16.2095482602616 48.39267205670392),,,827,,,,
,,POINT (16.478219223057764 48.240050273618586),,,"26, 26E",,,,
,,POINT (16.473682846154524 48.24110917169813),,,"26, 26E",,,,
,,POINT (16.466909540749867 48.21272521105151),,,95A,,,,
,,POINT (16.389421293589322 48.26667900204083),,,"36A, 36B",,,,
,,POINT (16.404148749783964 48.137461384807004),,,"17A, 266, 70A, N17",,,,
,,POINT (16.36239096031477 48.14773548622864),,,"17A, 66A, 67A, 67B, N66, N67",,,,
,,POINT (16.344963874960197 48.240510953913244),,,"35A, N35",,,,
,,POINT (16.52165259403431 48.22839430288569),,,"99A, 99B",,,,
,,POINT (16.446805380424404 48.2434423773414),,,94A,,,,
,,POINT (16.48625014157915 48.20933101518676),,,93A,,,,
,,POINT (16.246410134461577 48.22386419513938),,,52A,,,,
,,POINT (16.49264614221496 48.23275059960886),,,97A,,,,
,,POINT (16.44862886690249 48.23935619552024),,,94A,,,,
,,POINT (16.430842353312812 48.239487905835325),,,"25, 93A, N25, VAL 3",,,,
,,POINT (16.445969898800314 48.253390230158736),,,31A,,,,
,,POINT (16.53272876896159 48.24946039509014),,,"24A, 89A, N24",,,,
,,POINT (16.35223115862454 48.253743186510306),,,38A,,,,
,,POINT (16.447452067855746 48.236484310335776),,,94A,,,,
,,POINT (16.387337054646405 48.15867871790328),,,15A,,,,
,,POINT (16.386941812057728 48.19909922535431),,,"4A, O",,,,
,,POINT (16.33295331741675 48.157324458845224),,,"16A, 65A",,,,
,,POINT (16.301539502316935 48.25093203158657),,,"35A, 43B, N35",,,,
,,POINT (16.304593781320726 48.24712154805123),,,41A,,,,
,,POINT (16.30168319683676 48.24723524951961),,,41A,,,,
,,POINT (16.29847621048584 48.246666954228324),,,41A,,,,
,,POINT (16.290508233364953 48.234222718367754),,,"43A, 445, N43",,,,
,,POINT (16.198067804033876 48.387004995527285),,,"825, 829, 840",,,,
,,POINT (16.510338676339984 48.388895783498015),,,"514, 515",,,,
,,POINT (16.211115199589305 48.005020962435985),,,A,,,,
,,POINT (16.214038985503805 48.003193811931794),,,308,,,,
,,POINT (16.215808672466757 48.00125841901603),,,308,,,,
,,POINT (16.2172638673448 48.00229221285994),,,308,,,,
,,POINT (16.22358373242285 48.00098187344143),,,A,,,,
,,POINT (16.227437512882837 48.000248474410895),,,A,,,,
,,POINT (16.236878769892225 48.00220805919436),,,A,,,,
,,POINT (16.233501097021442 48.00990102436813),,,C,,,,
,,POINT (16.235998384980775 48.01016542199847),,,C,,,,
,,POINT (16.48456556326586 48.13995509530496),,,272,,,,
,,POINT (16.492129321545605 48.137760998127945),,,272,,,,
,,POINT (16.245295925731497 48.00018836341382),,,B,,,,
,,POINT (16.242744740494263 48.001636958116066),,,B,,,,
,,POINT (16.244909635904236 48.006198934776116),,,C,,,,
,,POINT (16.249023926703572 48.01392739571113),,,C,,,,
,,POINT (16.24323875281943 48.01211250819476),,,C,,,,
,,POINT (16.60936784420507 48.089156017093366),,,222,,,,
,,POINT (16.567587167381745 48.00514085771528),,,"227, 248",,,,
,,POINT (16.604382171175033 48.09039211565268),,,"221, 272",,,,
,,POINT (16.29045431700347 48.22296647230006),,,46A,,,,
,,POINT (16.415112898499267 48.215987527310624),,,"11A, N81",,,,
,,POINT (16.4786953811051 48.21129451039317),,,"93A, N91",,,,
,,POINT (16.533150914484295 48.210959279202896),,,"26A, 88A, N26",,,,
,,POINT (16.381677714893492 48.1823970088848),,,"69A, D",,,,
,,POINT (16.351368696600492 48.20654131191881),,,N71,,,,
,,POINT (16.37305396487138 48.18796098779499),,,"13A, N66",,,,
,,POINT (16.3584653203858 48.1772576473048),,,"1, 18, 6, N6, U2Z",,,,
,,POINT (16.397775452423225 48.19431484169541),,,"74A, 77A",,,,
,,POINT (16.357441403958052 48.233097781650535),,,"35A, N35",,,,
,,POINT (16.356758611168203 48.23598776806582),,,"D, N36",,,,
,,POINT (16.308160042611135 48.23172151949673),,,42A,,,,
,,POINT (16.331965170126136 48.19172199476424),,,"12A, 18, 49, 5, 52, 60, N54",,,,
,,POINT (16.324248816399102 48.268682232315086),,,38A,,,,
,,POINT (16.32981835000307 48.24148015872169),,,"35A, N35",,,,
,,POINT (16.264699675136157 48.17440032015785),,,54B,,,,
,,POINT (16.338262264199447 48.13767124921424),,,"67A, 67B",,,,
,,POINT (16.322703660962425 48.223654648180286),,,"10A, 42A",,,,
,,POINT (16.279818186163517 48.16344846234073),,,"60, N60",,,,
,,POINT (16.238662117755478 48.210480598585214),,,"450, 49A",,,,
,,POINT (16.377410770092574 48.20754109110176),,,3A,,,,
,,POINT (16.417610279742725 48.28353310418213),,,32A,,,,
,,POINT (16.263482225310423 48.13205384788519),,,"1, 206, 249, 257, 259",,,,
,,POINT (16.263145524425042 48.13242552112762),,,60,,,,
,,POINT (16.261384835210425 48.13421811346846),,,"60A, N61",,,,
,,POINT (16.35161131261558 48.21858535464165),,,"33, 5",,,,
,,POINT (16.39963493434579 48.187841271639165),,,74A,,,,
,,POINT (16.29010389249948 48.204026862316546),,,51A,,,,
,,POINT (16.569474312178492 48.30812551135327),,,"520, 521",,,,
,,POINT (16.463491610368333 48.344780239080634),,,G3,,,,
,,POINT (16.4631233072291 48.34269054895561),,,G3,,,,
,,POINT (16.34884855465634 48.061444601415204),,,200,,,,
,,POINT (16.116528085356336 48.37837801599505),,,"800, 842",,,,
,,POINT (16.1107160124037 48.37794242449124),,,"800, 842",,,,
,,POINT (16.19407010957002 48.28934926576552),,,445,,,,
,,POINT (16.540602674609755 48.364330171296075),,,530,,,,
,,POINT (16.335064558750524 48.337155399556686),,,2,,,,
,,POINT (16.194824707163306 48.290126360940924),,,"405, 415, 445",,,,
,,POINT (16.33646153147227 48.343741566906886),,,"1, 830, 831, 832, 850, 853, 857",,,,
,,POINT (16.338433244278164 48.3388631895504),,,2,,,,
,,POINT (16.32457233562156 48.355556217678334),,,1,,,,
,,POINT (16.594707615103562 48.18150429026827),,,550,,,,
,,POINT (16.354158293969363 48.3667235401656),,,858,,,,
,,POINT (16.297025031904237 48.0723102007026),,,"263, 3",,,,
,,POINT (16.300160214034346 48.07133180208864),,,"263, 3",,,,
,,POINT (16.414093569650422 48.3525355493138),,,"501, 853",,,,
,,POINT (16.28340673524258 48.08948033209957),,,"207, 259, 261, 262, 268, 269",,,,
,,POINT (16.285311106351042 48.0803288740763),,,"207, 216, 259, 263, 264, 265, 268, 270",,,,
,,POINT (16.283298943826345 48.093458513002986),,,"207, 259, 261, 262, 268, 269",,,,
,,POINT (16.294249266018774 48.08199725655875),,,259,,,,
,,POINT (16.418176109213753 48.1627173796214),,,72A,,,,
,,POINT (16.454692492774424 48.207900241362374),,,"93A, 96A, N91",,,,
,,POINT (16.45279699911097 48.20577495276319),,,"93A, 96A, N91",,,,
,,POINT (16.407342531700884 48.21316824626227),,,82A,,,,
,,POINT (16.524095960107303 48.21197697933893),,,88B,,,,
,,POINT (16.365678813474375 48.1972310482657),,,"59A, N62, N66, N71",,,,
,,POINT (16.36426855061463 48.21868704616032),,,"1, D, E4, N38",,,,
,,POINT (16.39933414103824 48.260154704460454),,,"501, 502",,,,
,,POINT (16.30731553059574 48.148059219033414),,,"60A, 64A, 66A, N66",,,,
,,POINT (16.378946841569796 48.19209326420384),,,"1, D",,,,
,,POINT (16.42035901511249 48.17466382128174),,,"76A, 76B",,,,
,,POINT (16.449922472542653 48.248479351041155),,,"22A, 24A, 26, 26E, N23, N24",,,,
,,POINT (16.36673438791823 48.25433536408752),,,"38A, 400, 5B",,,,
,,POINT (16.31942488449108 48.22962112248081),,,42A,,,,
,,POINT (16.286097541625555 48.225396262916334),,,44A,,,,
,,POINT (16.279440895096705 48.168930736580286),,,62,,,,
,,POINT (16.249131997867032 48.20767887110675),,,"49A, 50B",,,,
,,POINT (16.378093558054598 48.27248498151919),,,34A,,,,
,,POINT (16.36640642551878 48.20836129437961),,,"1A, 2A",,,,
,,POINT (16.34315815880214 48.2220208431525),,,"40, 41, 42",,,,
,,POINT (16.27706036213956 48.1366760919715),,,"60A, N61",,,,
,,POINT (16.27768456689166 48.13702981098498),,,"250, 253, 259",,,,
,,POINT (16.40492596918129 48.159853201693245),,,15A,,,,
,,POINT (16.311959876227604 48.1968538834815),,,10,,,,
,,POINT (16.3403913464108 48.20428432960272),,,"48A, 5",,,,
,,POINT (16.33938525479527 48.20609832211681),,,"48A, 5",,,,
,,POINT (16.340840542042336 48.2018654408532),,,"49, 5, N49",,,,
,,POINT (16.244977128723953 48.13773123949873),,,"250, 253, N61",,,,
,,POINT (16.318867908252546 48.244603051318464),,,"35A, N35",,,,
,,POINT (16.30552775748712 48.08942029962602),,,"2, 214",,,,
,,POINT (16.28865277922095 48.075365393868736),,,"1, 259, 263",,,,
,,POINT (16.286285927209065 48.07224419350646),,,1,,,,
,,POINT (16.29006316823166 48.073906799849006),,,"207, 216, 217, 259, 261, 263, 264, 265, 268, 270",,,,
,,POINT (16.303834319269104 48.08176914867357),,,"214, 219, 3",,,,
,,POINT (16.303430016010278 48.07973465884172),,,"214, 219, 3",,,,
,,POINT (16.29038222931783 48.088514213805006),,,2,,,,
,,POINT (16.289663635423903 48.09063240364183),,,2,,,,
,,POINT (16.20313868923069 48.39702619556896),,,1,,,,
,,POINT (16.216761711853763 48.38686777745356),,,826,,,,
,,POINT (16.193917631244044 48.389922085071156),,,"825, 829, 840",,,,
,,POINT (16.202487485717178 48.388311485071846),,,"825, 826, 827, 830, 831",,,,
,,POINT (16.21303813633663 48.39357860620967),,,1,,,,
,,POINT (16.20089748643913 48.38537040067174),,,"825, 828, 829, 840, 841, 893",,,,
,,POINT (16.382284337711443 48.3583079529982),,,857,,,,
,,POINT (16.212692332618452 48.38696318094429),,,"825, 826, 827, 830, 831, 840",,,,
,,POINT (16.247726449941094 48.38213077034125),,,830,,,,
,,POINT (16.189533845296896 48.38654560559466),,,"825, 830, 841",,,,
,,POINT (16.48807376586056 48.23342079941592),,,97A,,,,
,,POINT (16.35678555025044 48.19197347872952),,,"12A, 14A, 59A, N62, N71",,,,
,,POINT (16.357800643925476 48.19106318170237),,,"12A, 13A, 59A, N62",,,,
,,POINT (16.466002193482208 48.175610288880854),,,"76A, 76B, 79B",,,,
,,POINT (16.22711876943238 48.208163820914244),,,450,,,,
,,POINT (16.338927138066957 48.193201084003675),,,"18, 6",,,,
,,POINT (16.36162744043966 48.202296526183524),,,"N46, N49",,,,
,,POINT (16.3624359369643 48.202745623267255),,,57A,,,,
,,POINT (16.313226477615093 48.20292525313265),,,12A,,,,
,,POINT (16.28184847137436 48.231236838222344),,,44A,,,,
,,POINT (16.415211627447725 48.16519796948106),,,69A,,,,
,,POINT (16.484624173780183 48.22708973218973),,,"84A, N84",,,,
,,POINT (16.418679142217034 48.18825445805192),,,72A,,,,
,,POINT (16.345682398860863 48.18792510483598),,,"12A, N60",,,,
,,POINT (16.424329566096525 48.225599676217335),,,"92A, 92B, N90",,,,
,,POINT (16.40834858370112 48.18167819557619),,,"71, N71",,,,
,,POINT (16.456174693229283 48.21287491669314),,,"92A, 93A, 96A, N91",,,,
,,POINT (16.46842763616214 48.21559849694158),,,"92A, 95A",,,,
,,POINT (16.481596920161127 48.249885124904885),,,85A,,,,
,,POINT (16.485540497634638 48.24781533252604),,,85A,,,,
,,POINT (16.422748518771968 48.186212165181075),,,72A,,,,
,,POINT (16.291235721321982 48.15710878614075),,,58A,,,,
,,POINT (16.284714123301104 48.20688865224256),,,"48A, N46",,,,
,,POINT (16.515067890501495 48.20227253113528),,,88B,,,,
,,POINT (16.311411873791677 48.19353049930942),,,"10, 52, 60",,,,
,,POINT (16.351674169112616 48.18845209808768),,,"12A, 14A, N60",,,,
,,POINT (16.353506659053892 48.186709305708284),,,"12A, 14A, 59A, N62",,,,
,,POINT (16.284381734997616 48.21433561660636),,,"46A, 46B",,,,
,,POINT (16.349383500432868 48.20219473391085),,,"13A, 49, N49, N71",,,,
,,POINT (16.239048800477295 48.38579986112415),,,830,,,,
,,POINT (16.183811677378092 48.38821000352606),,,"825, 828, 841, 893",,,,
,,POINT (16.222061699901165 48.39308954305222),,,"1, 826",,,,
,,POINT (16.22367407164705 48.385370338214386),,,1,,,,
,,POINT (16.198292408301878 48.38943298378358),,,840,,,,
,,POINT (16.240076765615257 48.01061621741026),,,C,,,,
,,POINT (16.2262427319517 48.00960653062729),,,C,,,,
,,POINT (16.22013426136408 48.00970873410637),,,C,,,,
,,POINT (16.330806541831763 48.310563428486354),,,3,,,,
,,POINT (16.327572646687326 48.302389470082126),,,2,,,,
,,POINT (16.331412845104623 48.29293531406362),,,"2, 401",,,,
,,POINT (16.33230223544967 48.29098682239151),,,"2, 401",,,,
,,POINT (16.330047445781975 48.29027562858959),,,"2, 401",,,,
,,POINT (16.330272049475585 48.2928516154295),,,"2, 401",,,,
,,POINT (16.32882123432041 48.29802118971495),,,1,,,,
,,POINT (16.32722224618292 48.30060877870669),,,1,,,,
,,POINT (16.324194962898584 48.302479171137165),,,3,,,,
,,POINT (16.32332810714489 48.303399372001614),,,"1, 2, 3, 401, 403",,,,
,,POINT (16.32431176882178 48.307319148379726),,,"1, 2, 3",,,,
,,POINT (16.321859378048167 48.30445696360956),,,"2, 3",,,,
,,POINT (16.319424986303883 48.302586674175004),,,3,,,,
,,POINT (16.323664862681998 48.22891502289969),,,42A,,,,
,,POINT (16.329450014419276 48.21386869089605),,,"33, 44",,,,
,,POINT (16.236236631373576 48.210965497929664),,,"450, 49A",,,,
,,POINT (16.47671017859264 48.2752711069585),,,25A,,,,
,,POINT (16.281165767231343 48.22661106012456),,,44A,,,,
,,POINT (16.36946070835381 48.2066431001891),,,2A,,,,
,,POINT (16.483169005753158 48.24533284578879),,,85A,,,,
,,POINT (16.37692565508573 48.194710153165964),,,"1, D",,,,
,,POINT (16.45593213723755 48.24360987062421),,,"22A, N23, N24",,,,
,,POINT (16.336915064603776 48.27612018944661),,,38A,,,,
,,POINT (16.356844080195998 48.27455367719958),,,400,,,,
,,POINT (16.47010751209834 48.20388305177846),,,95A,,,,
,,POINT (16.266837611005748 48.1356929031213),,,"253, 259, 60, 60A, N60, N61",,,,
,,POINT (16.452985632334993 48.1577677814368),,,"71B, 73A, N71",,,,
,,POINT (16.389762514548934 48.21094736724758),,,"1, N29, O",,,,
,,POINT (16.3679336239841 48.213132370883486),,,"1A, 2A, 3A",,,,
,,POINT (16.47036796207887 48.168846718178166),,,"73A, 79A, 79B",,,,
