FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.9313669,9313669,POINT (16.290588726232162 48.015243363048505),Traiskirchen Lokalbahn,Traiskirchen Lokalbahn,WLB,,6,https://anachb.vor.at?P=SQ&input=Traiskirchen%20Lokalbahn&start=1,
OEFFHALTESTOGD.9313670,9313670,POINT (16.642295584670016 48.024096682534925),Trautmannsdorf/Leitha Bahnhof,Trautmannsdorf/Leitha Bahnhof,"S60, SV700",,5,https://anachb.vor.at?P=SQ&input=Trautmannsdorf/Leitha%20Bahnhof&start=1,
OEFFHALTESTOGD.9313671,9313671,POINT (16.269730017055764 48.00777951212889),Tribuswinkel Bahnhof,Tribuswinkel Bahnhof,WLB,,6,https://anachb.vor.at?P=SQ&input=Tribuswinkel%20Bahnhof&start=1,
OEFFHALTESTOGD.9313672,9313672,POINT (16.12724006173285 48.19129390534163),Untertullnerbach Bahnhof,Untertullnerbach Bahnhof,"408, 457, 453, 452, 458, S50",,5,https://anachb.vor.at?P=SQ&input=Untertullnerbach%20Bahnhof&start=1,
OEFFHALTESTOGD.9313673,9313673,POINT (16.126485462010823 48.1897968126637),Untertullnerbach Bahnhof/Hauptstraße,Untertullnerbach Bahnhof/Hauptstraße,SV110,,5,https://anachb.vor.at?P=SQ&input=Untertullnerbach%20Bahnhof/Hauptstraße&start=1,
OEFFHALTESTOGD.9313216,9313216,POINT (16.371140632373695 48.22972878980682),Wallensteinplatz,Wallensteinplatz,"5B, N31",,2,https://anachb.vor.at?P=SQ&input=Wien%20Wallensteinplatz&start=1,
OEFFHALTESTOGD.9313217,9313217,POINT (16.371140632373695 48.22972878980682),Wallensteinplatz,Wallensteinplatz,N31,,10,https://anachb.vor.at?P=SQ&input=Wien%20Wallensteinplatz&start=1,
OEFFHALTESTOGD.9313218,9313218,POINT (16.371140632373695 48.22972878980682),Wallensteinplatz,Wallensteinplatz,N31,,11,https://anachb.vor.at?P=SQ&input=Wien%20Wallensteinplatz&start=1,
OEFFHALTESTOGD.9313219,9313219,POINT (16.371374130767755 48.23008788735492),Wallensteinplatz,Wallensteinplatz,"O, 5",,1,https://anachb.vor.at?P=SQ&input=Wien%20Wallensteinplatz&start=1,
OEFFHALTESTOGD.9313220,9313220,POINT (16.37091603390059 48.23017168768645),Wallensteinplatz,Wallensteinplatz,"33, 5",,1,https://anachb.vor.at?P=SQ&input=Wien%20Wallensteinplatz&start=1,
OEFFHALTESTOGD.9313221,9313221,POINT (16.372218527714846 48.230674284384676),Wallensteinplatz,Wallensteinplatz,D,,1,https://anachb.vor.at?P=SQ&input=Wien%20Wallensteinplatz&start=1,
OEFFHALTESTOGD.9313222,9313222,POINT (16.37088013418933 48.23012378759933),Wallensteinplatz,Wallensteinplatz,N31,,11,https://anachb.vor.at?P=SQ&input=Wien%20Wallensteinplatz&start=1,
OEFFHALTESTOGD.9313223,9313223,POINT (16.37088013418933 48.23012378759933),Wallensteinplatz,Wallensteinplatz,N31,,10,https://anachb.vor.at?P=SQ&input=Wien%20Wallensteinplatz&start=1,
OEFFHALTESTOGD.9313224,9313224,POINT (16.370772334168908 48.22974678987831),Wallensteinplatz,Wallensteinplatz,"33, D, 5",,1,https://anachb.vor.at?P=SQ&input=Wien%20Wallensteinplatz&start=1,
OEFFHALTESTOGD.9313225,9313225,POINT (16.371077732106215 48.229513390824145),Wallensteinplatz,Wallensteinplatz,5B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Wallensteinplatz&start=1,
OEFFHALTESTOGD.9313226,9313226,POINT (16.346886254044062 48.2323497915786),Währinger Park,Währinger Park,"N35, 40A, 35A, 37A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Park&start=1,
OEFFHALTESTOGD.9313227,9313227,POINT (16.346886254044062 48.2323497915786),Währinger Park,Währinger Park,N35,,10,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Park&start=1,
OEFFHALTESTOGD.9313228,9313228,POINT (16.346886254044062 48.2323497915786),Währinger Park,Währinger Park,N35,,11,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Park&start=1,
OEFFHALTESTOGD.9313229,9313229,POINT (16.346886254044062 48.2323497915786),Währinger Park,Währinger Park,N35,,13,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Park&start=1,
OEFFHALTESTOGD.9313230,9313230,POINT (16.346886254044062 48.2323497915786),Währinger Park,Währinger Park,N35,,12,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Park&start=1,
OEFFHALTESTOGD.9313231,9313231,POINT (16.34898823264297 48.22431302882608),Währinger Straße-Volksoper,Währinger Straße-Volksoper,42,,1,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313232,9313232,POINT (16.349185832495465 48.22494732575395),Währinger Straße-Volksoper,Währinger Straße-Volksoper,N41,,11,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313233,9313233,POINT (16.349185832495465 48.22494732575395),Währinger Straße-Volksoper,Währinger Straße-Volksoper,N41,,10,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313234,9313234,POINT (16.34928473256517 48.22481572662979),Währinger Straße-Volksoper,Währinger Straße-Volksoper,"40, 41",,1,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313235,9313235,POINT (16.349293633477135 48.22552782303762),Währinger Straße-Volksoper,Währinger Straße-Volksoper,9,,1,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313236,9313236,POINT (16.349581129470895 48.22434892869311),Währinger Straße-Volksoper,Währinger Straße-Volksoper,N8,,11,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313237,9313237,POINT (16.349581129470895 48.22434892869311),Währinger Straße-Volksoper,Währinger Straße-Volksoper,N8,,10,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313238,9313238,POINT (16.349176933837025 48.22548002343918),Währinger Straße-Volksoper,Währinger Straße-Volksoper,40A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313239,9313239,POINT (16.349266731441862 48.224648126940934),Währinger Straße-Volksoper,Währinger Straße-Volksoper,42,,1,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313240,9313240,POINT (16.349257732868725 48.224977325862795),Währinger Straße-Volksoper,Währinger Straße-Volksoper,N41,,11,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313241,9313241,POINT (16.349257732868725 48.224977325862795),Währinger Straße-Volksoper,Währinger Straße-Volksoper,N41,,10,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313242,9313242,POINT (16.34937453197725 48.224857626140555),Währinger Straße-Volksoper,Währinger Straße-Volksoper,"40, 41",,1,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313243,9313243,POINT (16.348979234089313 48.2250072255678),Währinger Straße-Volksoper,Währinger Straße-Volksoper,N8,,11,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313244,9313244,POINT (16.348979234089313 48.2250072255678),Währinger Straße-Volksoper,Währinger Straße-Volksoper,N8,,10,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313245,9313245,POINT (16.3494823333292 48.22634771915016),Währinger Straße-Volksoper,Währinger Straße-Volksoper,40A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313246,9313246,POINT (16.34922183303524 48.22561762248956),Währinger Straße-Volksoper,Währinger Straße-Volksoper,9,,1,https://anachb.vor.at?P=SQ&input=Wien%20Währinger%20Straße-Volksoper&start=1,
OEFFHALTESTOGD.9313247,9313247,POINT (16.371320246965457 48.24074433647678),Adalbert-Stifter-Straße/Jägerstraße,Adalbert-Stifter-Straße/Jägerstraße,37A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Adalbert-Stifter-Straße/Jägerstraße&start=1,
OEFFHALTESTOGD.9313248,9313248,POINT (16.371239447286857 48.24080413674263),Adalbert-Stifter-Straße/Jägerstraße,Adalbert-Stifter-Straße/Jägerstraße,37A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Adalbert-Stifter-Straße/Jägerstraße&start=1,
OEFFHALTESTOGD.9313249,9313249,POINT (16.487094547747184 48.217142777554436),Zachgasse,Zachgasse,92A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Zachgasse&start=1,
OEFFHALTESTOGD.9313250,9313250,POINT (16.375461574202607 48.27476897199533),Zallingergasse,Zallingergasse,34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Zallingergasse&start=1,
OEFFHALTESTOGD.9313251,9313251,POINT (16.375353773604804 48.27472117203896),Zallingergasse,Zallingergasse,34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Zallingergasse&start=1,
OEFFHALTESTOGD.9313252,9313252,POINT (16.328946837631452 48.1574203604188),Zanaschkagasse,Zanaschkagasse,16A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Zanaschkagasse&start=1,
OEFFHALTESTOGD.9313253,9313253,POINT (16.328659337615534 48.15679716350904),Zanaschkagasse,Zanaschkagasse,"16A, N65",,2,https://anachb.vor.at?P=SQ&input=Wien%20Zanaschkagasse&start=1,
OEFFHALTESTOGD.9313254,9313254,POINT (16.328659337615534 48.15679716350904),Zanaschkagasse,Zanaschkagasse,N65,,10,https://anachb.vor.at?P=SQ&input=Wien%20Zanaschkagasse&start=1,
OEFFHALTESTOGD.9313255,9313255,POINT (16.328659337615534 48.15679716350904),Zanaschkagasse,Zanaschkagasse,N65,,11,https://anachb.vor.at?P=SQ&input=Wien%20Zanaschkagasse&start=1,
OEFFHALTESTOGD.9313256,9313256,POINT (16.48380679635174 48.2404630680618),Pirquetgasse,Pirquetgasse,"95A, 85A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Pirquetgasse&start=1,
OEFFHALTESTOGD.9313257,9313257,POINT (16.41948775260821 48.27112776164409),Siemensstraße,Siemensstraße,31A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Siemensstraße&start=1,
OEFFHALTESTOGD.9313258,9313258,POINT (16.419667452422964 48.27131906139372),Siemensstraße,Siemensstraße,31A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Siemensstraße&start=1,
OEFFHALTESTOGD.9313259,9313259,POINT (16.42063754745701 48.27127126055926),Siemensstraße,Siemensstraße,"N30, 30A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Siemensstraße&start=1,
OEFFHALTESTOGD.9313260,9313260,POINT (16.42063754745701 48.27127126055926),Siemensstraße,Siemensstraße,N30,,10,https://anachb.vor.at?P=SQ&input=Wien%20Siemensstraße&start=1,
OEFFHALTESTOGD.9313261,9313261,POINT (16.42063754745701 48.27127126055926),Siemensstraße,Siemensstraße,N30,,11,https://anachb.vor.at?P=SQ&input=Wien%20Siemensstraße&start=1,
OEFFHALTESTOGD.9313262,9313262,POINT (16.42063754745701 48.27127126055926),Siemensstraße,Siemensstraße,N30,,13,https://anachb.vor.at?P=SQ&input=Wien%20Siemensstraße&start=1,
OEFFHALTESTOGD.9313263,9313263,POINT (16.42063754745701 48.27127126055926),Siemensstraße,Siemensstraße,N30,,12,https://anachb.vor.at?P=SQ&input=Wien%20Siemensstraße&start=1,
OEFFHALTESTOGD.9313264,9313264,POINT (16.420862147377033 48.27154025887458),Siemensstraße,Siemensstraße,"N30, 30A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Siemensstraße&start=1,
OEFFHALTESTOGD.9313265,9313265,POINT (16.420862147377033 48.27154025887458),Siemensstraße,Siemensstraße,N30,,10,https://anachb.vor.at?P=SQ&input=Wien%20Siemensstraße&start=1,
OEFFHALTESTOGD.9313266,9313266,POINT (16.420862147377033 48.27154025887458),Siemensstraße,Siemensstraße,N30,,11,https://anachb.vor.at?P=SQ&input=Wien%20Siemensstraße&start=1,
OEFFHALTESTOGD.9313267,9313267,POINT (16.420862147377033 48.27154025887458),Siemensstraße,Siemensstraße,N30,,13,https://anachb.vor.at?P=SQ&input=Wien%20Siemensstraße&start=1,
OEFFHALTESTOGD.9313268,9313268,POINT (16.420862147377033 48.27154025887458),Siemensstraße,Siemensstraße,N30,,12,https://anachb.vor.at?P=SQ&input=Wien%20Siemensstraße&start=1,
OEFFHALTESTOGD.9313269,9313269,POINT (16.321248307460497 48.18061215500139),Tivoligasse,Tivoligasse,9A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Tivoligasse&start=1,
OEFFHALTESTOGD.9313270,9313270,POINT (16.322191603057675 48.180444354793295),Tivoligasse,Tivoligasse,9A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Tivoligasse&start=1,
OEFFHALTESTOGD.9313271,9313271,POINT (16.316959030868325 48.25432341259939),Sievering,Sievering,"39A, 415",,3,https://anachb.vor.at?P=SQ&input=Wien%20Sievering&start=1,
OEFFHALTESTOGD.9313272,9313272,POINT (16.3169186314688 48.254323405885295),Sievering,Sievering,"39A, 415",,2,https://anachb.vor.at?P=SQ&input=Wien%20Sievering&start=1,
OEFFHALTESTOGD.9313273,9313273,POINT (16.31692303120472 48.25423971318656),Sievering,Sievering,"39A, 415",,3,https://anachb.vor.at?P=SQ&input=Wien%20Sievering&start=1,
OEFFHALTESTOGD.9313274,9313274,POINT (16.31688263187113 48.2542397064598),Sievering,Sievering,"39A, 415",,2,https://anachb.vor.at?P=SQ&input=Wien%20Sievering&start=1,
OEFFHALTESTOGD.9313275,9313275,POINT (16.301319427734242 48.26383858203312),Jägerhaus,Jägerhaus,415,,3,https://anachb.vor.at?P=SQ&input=Wien%20Jägerhaus&start=1,
OEFFHALTESTOGD.9313276,9313276,POINT (16.30140922797738 48.263982181999815),Jägerhaus,Jägerhaus,415,,3,https://anachb.vor.at?P=SQ&input=Wien%20Jägerhaus&start=1,
OEFFHALTESTOGD.9313277,9313277,POINT (16.34338278926941 48.24546453139445),Sieveringer Straße,Sieveringer Straße,N38,,11,https://anachb.vor.at?P=SQ&input=Wien%20Sieveringer%20Straße&start=1,
OEFFHALTESTOGD.9313278,9313278,POINT (16.34338278926941 48.24546453139445),Sieveringer Straße,Sieveringer Straße,N38,,10,https://anachb.vor.at?P=SQ&input=Wien%20Sieveringer%20Straße&start=1,
OEFFHALTESTOGD.9313279,9313279,POINT (16.34262819496854 48.24637382801524),Sieveringer Straße,Sieveringer Straße,38,,1,https://anachb.vor.at?P=SQ&input=Wien%20Sieveringer%20Straße&start=1,
OEFFHALTESTOGD.9313280,9313280,POINT (16.342448595396302 48.246355827634254),Sieveringer Straße,Sieveringer Straße,38,,1,https://anachb.vor.at?P=SQ&input=Wien%20Sieveringer%20Straße&start=1,
OEFFHALTESTOGD.9313281,9313281,POINT (16.34328398987719 48.245410632000684),Sieveringer Straße,Sieveringer Straße,N38,,11,https://anachb.vor.at?P=SQ&input=Wien%20Sieveringer%20Straße&start=1,
OEFFHALTESTOGD.9313282,9313282,POINT (16.34328398987719 48.245410632000684),Sieveringer Straße,Sieveringer Straße,N38,,10,https://anachb.vor.at?P=SQ&input=Wien%20Sieveringer%20Straße&start=1,
OEFFHALTESTOGD.9313283,9313283,POINT (16.348260662753972 48.24293394107406),Silbergasse,Silbergasse,38,,1,https://anachb.vor.at?P=SQ&input=Wien%20Silbergasse&start=1,
OEFFHALTESTOGD.9313284,9313284,POINT (16.348525651452075 48.24296383634424),Silbergasse,Silbergasse,"39A, 415, N38",,3,https://anachb.vor.at?P=SQ&input=Wien%20Silbergasse&start=1,
OEFFHALTESTOGD.9313285,9313285,POINT (16.348485260997716 48.24296384071945),Silbergasse,Silbergasse,"39A, 415, N38",,2,https://anachb.vor.at?P=SQ&input=Wien%20Silbergasse&start=1,
OEFFHALTESTOGD.9313286,9313286,POINT (16.348485260997716 48.24296384071945),Silbergasse,Silbergasse,N38,,10,https://anachb.vor.at?P=SQ&input=Wien%20Silbergasse&start=1,
OEFFHALTESTOGD.9313287,9313287,POINT (16.348485260997716 48.24296384071945),Silbergasse,Silbergasse,N38,,11,https://anachb.vor.at?P=SQ&input=Wien%20Silbergasse&start=1,
OEFFHALTESTOGD.9313288,9313288,POINT (16.348961358836217 48.24304163990704),Silbergasse,Silbergasse,"39A, 10A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Silbergasse&start=1,
OEFFHALTESTOGD.9313289,9313289,POINT (16.348157253568022 48.242910036598296),Silbergasse,Silbergasse,415,,3,https://anachb.vor.at?P=SQ&input=Wien%20Silbergasse&start=1,
OEFFHALTESTOGD.9313290,9313290,POINT (16.348233662146658 48.242856240661375),Silbergasse,Silbergasse,38,,1,https://anachb.vor.at?P=SQ&input=Wien%20Silbergasse&start=1,
OEFFHALTESTOGD.9313291,9313291,POINT (16.34870976035674 48.24307753964939),Silbergasse,Silbergasse,10A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Silbergasse&start=1,
OEFFHALTESTOGD.9313292,9313292,POINT (16.34713776776809 48.24299974060205),Silbergasse,Silbergasse,N38,,11,https://anachb.vor.at?P=SQ&input=Wien%20Silbergasse&start=1,
OEFFHALTESTOGD.9313293,9313293,POINT (16.34713776776809 48.24299974060205),Silbergasse,Silbergasse,N38,,10,https://anachb.vor.at?P=SQ&input=Wien%20Silbergasse&start=1,
OEFFHALTESTOGD.9313294,9313294,POINT (16.464295532217974 48.26972854064192),Percostraße,Percostraße,25A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Percostraße&start=1,
OEFFHALTESTOGD.9313295,9313295,POINT (16.464214632464692 48.269800240951135),Percostraße,Percostraße,25A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Percostraße&start=1,
OEFFHALTESTOGD.9313296,9313296,POINT (16.276359697262826 48.159553683812156),Sillerplatz,Sillerplatz,60,,1,https://anachb.vor.at?P=SQ&input=Wien%20Sillerplatz&start=1,
OEFFHALTESTOGD.9313297,9313297,POINT (16.482553690299387 48.28663539775939),Schattenfrohgasse,Schattenfrohgasse,"25B, 511",,3,https://anachb.vor.at?P=SQ&input=Wien%20Schattenfrohgasse&start=1,
OEFFHALTESTOGD.9313298,9313298,POINT (16.329692455623253 48.17309438557363),"Meidling S+U, Schedifkaplatz","Meidling S+U, Schedifkaplatz","N8, 62A, N62",,2,"https://anachb.vor.at?P=SQ&input=Wien%20Meidling%20S+U,%20Schedifkaplatz&start=1",
OEFFHALTESTOGD.9313299,9313299,POINT (16.329692455623253 48.17309438557363),"Meidling S+U, Schedifkaplatz","Meidling S+U, Schedifkaplatz","N8, N62",,10,"https://anachb.vor.at?P=SQ&input=Wien%20Meidling%20S+U,%20Schedifkaplatz&start=1",
OEFFHALTESTOGD.9313300,9313300,POINT (16.329692455623253 48.17309438557363),"Meidling S+U, Schedifkaplatz","Meidling S+U, Schedifkaplatz","N8, N62",,11,"https://anachb.vor.at?P=SQ&input=Wien%20Meidling%20S+U,%20Schedifkaplatz&start=1",
OEFFHALTESTOGD.9313301,9313301,POINT (16.33163284536919 48.172692986285305),"Meidling S+U, Schedifkaplatz","Meidling S+U, Schedifkaplatz",7B,,2,"https://anachb.vor.at?P=SQ&input=Wien%20Meidling%20S+U,%20Schedifkaplatz&start=1",
OEFFHALTESTOGD.9313302,9313302,POINT (16.32973735673797 48.173579582800194),"Meidling S+U, Schedifkaplatz","Meidling S+U, Schedifkaplatz","62A, 7A, N62",,2,"https://anachb.vor.at?P=SQ&input=Wien%20Meidling%20S+U,%20Schedifkaplatz&start=1",
OEFFHALTESTOGD.9313303,9313303,POINT (16.32973735673797 48.173579582800194),"Meidling S+U, Schedifkaplatz","Meidling S+U, Schedifkaplatz",N62,,10,"https://anachb.vor.at?P=SQ&input=Wien%20Meidling%20S+U,%20Schedifkaplatz&start=1",
OEFFHALTESTOGD.9313304,9313304,POINT (16.32973735673797 48.173579582800194),"Meidling S+U, Schedifkaplatz","Meidling S+U, Schedifkaplatz",N62,,11,"https://anachb.vor.at?P=SQ&input=Wien%20Meidling%20S+U,%20Schedifkaplatz&start=1",
OEFFHALTESTOGD.9313305,9313305,POINT (16.331974144136034 48.17261508602883),"Meidling S+U, Schedifkaplatz","Meidling S+U, Schedifkaplatz",15A,,2,"https://anachb.vor.at?P=SQ&input=Wien%20Meidling%20S+U,%20Schedifkaplatz&start=1",
OEFFHALTESTOGD.9313306,9313306,POINT (16.418176109213753 48.1627173796214),Schemmerlstraße/Hasenleitengasse,Schemmerlstraße/Hasenleitengasse,72A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Schemmerlstraße/Hasenleitengasse&start=1,
OEFFHALTESTOGD.9313307,9313307,POINT (16.454692492774424 48.207900241362374),Zillbauerplatz,Zillbauerplatz,"96A, 93A, N91",,2,https://anachb.vor.at?P=SQ&input=Wien%20Zillbauerplatz&start=1,
OEFFHALTESTOGD.9313308,9313308,POINT (16.454692492774424 48.207900241362374),Zillbauerplatz,Zillbauerplatz,N91,,10,https://anachb.vor.at?P=SQ&input=Wien%20Zillbauerplatz&start=1,
OEFFHALTESTOGD.9313309,9313309,POINT (16.454692492774424 48.207900241362374),Zillbauerplatz,Zillbauerplatz,N91,,11,https://anachb.vor.at?P=SQ&input=Wien%20Zillbauerplatz&start=1,
OEFFHALTESTOGD.9313310,9313310,POINT (16.454692492774424 48.207900241362374),Zillbauerplatz,Zillbauerplatz,N91,,13,https://anachb.vor.at?P=SQ&input=Wien%20Zillbauerplatz&start=1,
OEFFHALTESTOGD.9313311,9313311,POINT (16.454692492774424 48.207900241362374),Zillbauerplatz,Zillbauerplatz,N91,,12,https://anachb.vor.at?P=SQ&input=Wien%20Zillbauerplatz&start=1,
OEFFHALTESTOGD.9313312,9313312,POINT (16.454782293532578 48.208385139104124),Zillbauerplatz,Zillbauerplatz,"96A, 93A, N91",,2,https://anachb.vor.at?P=SQ&input=Wien%20Zillbauerplatz&start=1,
OEFFHALTESTOGD.9313313,9313313,POINT (16.454782293532578 48.208385139104124),Zillbauerplatz,Zillbauerplatz,N91,,10,https://anachb.vor.at?P=SQ&input=Wien%20Zillbauerplatz&start=1,
OEFFHALTESTOGD.9313314,9313314,POINT (16.454782293532578 48.208385139104124),Zillbauerplatz,Zillbauerplatz,N91,,11,https://anachb.vor.at?P=SQ&input=Wien%20Zillbauerplatz&start=1,
OEFFHALTESTOGD.9313315,9313315,POINT (16.454782293532578 48.208385139104124),Zillbauerplatz,Zillbauerplatz,N91,,13,https://anachb.vor.at?P=SQ&input=Wien%20Zillbauerplatz&start=1,
OEFFHALTESTOGD.9313316,9313316,POINT (16.454782293532578 48.208385139104124),Zillbauerplatz,Zillbauerplatz,N91,,12,https://anachb.vor.at?P=SQ&input=Wien%20Zillbauerplatz&start=1,
OEFFHALTESTOGD.9313317,9313317,POINT (16.45279699911097 48.20577495276319),Schillwasserweg,Schillwasserweg,"93A, N91",,2,https://anachb.vor.at?P=SQ&input=Wien%20Schillwasserweg&start=1,
OEFFHALTESTOGD.9313318,9313318,POINT (16.45279699911097 48.20577495276319),Schillwasserweg,Schillwasserweg,N91,,10,https://anachb.vor.at?P=SQ&input=Wien%20Schillwasserweg&start=1,
OEFFHALTESTOGD.9313319,9313319,POINT (16.45279699911097 48.20577495276319),Schillwasserweg,Schillwasserweg,N91,,11,https://anachb.vor.at?P=SQ&input=Wien%20Schillwasserweg&start=1,
OEFFHALTESTOGD.9313320,9313320,POINT (16.45279699911097 48.20577495276319),Schillwasserweg,Schillwasserweg,N91,,13,https://anachb.vor.at?P=SQ&input=Wien%20Schillwasserweg&start=1,
OEFFHALTESTOGD.9313321,9313321,POINT (16.45279699911097 48.20577495276319),Schillwasserweg,Schillwasserweg,N91,,12,https://anachb.vor.at?P=SQ&input=Wien%20Schillwasserweg&start=1,
OEFFHALTESTOGD.9313322,9313322,POINT (16.45393789353887 48.205547453536795),Schillwasserweg,Schillwasserweg,"93A, N91",,2,https://anachb.vor.at?P=SQ&input=Wien%20Schillwasserweg&start=1,
OEFFHALTESTOGD.9313323,9313323,POINT (16.45393789353887 48.205547453536795),Schillwasserweg,Schillwasserweg,N91,,10,https://anachb.vor.at?P=SQ&input=Wien%20Schillwasserweg&start=1,
OEFFHALTESTOGD.9313324,9313324,POINT (16.45393789353887 48.205547453536795),Schillwasserweg,Schillwasserweg,N91,,11,https://anachb.vor.at?P=SQ&input=Wien%20Schillwasserweg&start=1,
OEFFHALTESTOGD.9313325,9313325,POINT (16.45393789353887 48.205547453536795),Schillwasserweg,Schillwasserweg,N91,,13,https://anachb.vor.at?P=SQ&input=Wien%20Schillwasserweg&start=1,
OEFFHALTESTOGD.9313326,9313326,POINT (16.45393789353887 48.205547453536795),Schillwasserweg,Schillwasserweg,N91,,12,https://anachb.vor.at?P=SQ&input=Wien%20Schillwasserweg&start=1,
